Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Percent Change,Close_MA_3,Close_STD_3,Volume_MA_3,Volume_Spike,Down_Trend,Consecutive_Drops,Trust Score
2024-07-31 00:00:00-04:00,185.39,188.83,184.41,186.49,5558400.0,0.0,0.0,,,,,0.0,0.0,,10.0
2024-08-01 00:00:00-04:00,187.14,187.95,182.76,184.09,4085400.0,0.0,0.0,-1.29,,,,0.0,1.0,,9.355
2024-08-02 00:00:00-04:00,183.23,183.7,180.24,183.56,4548800.0,0.0,0.0,-0.28,184.71,1.56,4730866.67,0.0,1.0,2.0,9.08
2024-08-05 00:00:00-04:00,179.13,179.82,176.47,177.92,4975000.0,0.0,0.0,-3.07,181.86,3.42,4536400.0,0.0,1.0,3.0,4.755
2024-08-06 00:00:00-04:00,179.27,183.35,178.24,181.31,3632500.0,0.0,0.0,1.9,180.93,2.84,4385433.33,0.0,0.0,2.0,7.63
2024-08-07 00:00:00-04:00,182.55,184.29,181.21,181.31,3801900.0,0.0,0.0,0.0,180.18,1.96,4136466.67,0.0,0.0,1.0,9.02
2024-08-08 00:00:00-04:00,181.99,187.21,181.5,186.95,3712700.0,0.0,0.0,3.11,183.19,3.26,3715700.0,0.0,0.0,0.0,6.815
2024-08-09 00:00:00-04:00,187.18,188.6,185.09,187.45,2773700.0,1.67,0.0,0.27,185.24,3.41,3429433.33,0.0,0.0,0.0,8.16
2024-08-12 00:00:00-04:00,187.25,187.58,185.05,185.52,2290300.0,0.0,0.0,-1.03,186.64,1.0,2925566.67,0.0,1.0,1.0,8.985
2024-08-13 00:00:00-04:00,186.31,187.31,185.26,187.0,2178900.0,0.0,0.0,0.8,186.66,1.01,2414300.0,0.0,0.0,1.0,9.095
2024-08-14 00:00:00-04:00,187.15,189.05,186.74,188.3,1895100.0,0.0,0.0,0.7,186.94,1.39,2121433.33,0.0,0.0,1.0,8.955
2024-08-15 00:00:00-04:00,189.47,190.19,189.24,189.9,2472000.0,0.0,0.0,0.85,188.4,1.45,2182000.0,0.0,0.0,0.0,8.85
2024-08-16 00:00:00-04:00,189.53,190.29,188.83,189.73,2494400.0,0.0,0.0,-0.09,189.31,0.88,2287166.67,0.0,1.0,1.0,9.515
2024-08-19 00:00:00-04:00,189.79,191.44,189.67,190.66,2361400.0,0.0,0.0,0.49,190.1,0.5,2442600.0,0.0,0.0,1.0,9.505
2024-08-20 00:00:00-04:00,190.52,192.11,189.7,191.93,1790400.0,0.0,0.0,0.67,190.77,1.11,2215400.0,0.0,0.0,1.0,9.11
2024-08-21 00:00:00-04:00,191.87,193.21,190.06,193.09,2579300.0,0.0,0.0,0.6,191.89,1.21,2243700.0,0.0,0.0,0.0,9.095
2024-08-22 00:00:00-04:00,193.13,193.78,191.48,191.86,1969500.0,0.0,0.0,-0.63,192.29,0.69,2113066.67,0.0,1.0,1.0,9.34
2024-08-23 00:00:00-04:00,192.68,193.25,190.33,192.0,2322000.0,0.0,0.0,0.07,192.32,0.67,2290266.67,0.0,0.0,1.0,9.63
2024-08-26 00:00:00-04:00,191.9,194.2,191.81,193.84,2567200.0,0.0,0.0,0.96,192.57,1.1,2286233.33,0.0,0.0,1.0,8.97
2024-08-27 00:00:00-04:00,193.31,195.23,192.85,194.58,2617100.0,0.0,0.0,0.38,193.47,1.33,2502100.0,0.0,0.0,0.0,9.145
2024-08-28 00:00:00-04:00,194.84,195.82,193.36,194.31,2645200.0,0.0,0.0,-0.14,194.24,0.37,2609833.33,0.0,1.0,1.0,9.745
2024-08-29 00:00:00-04:00,195.13,196.92,194.13,194.74,2989600.0,0.0,0.0,0.22,194.54,0.22,2750633.33,0.0,0.0,1.0,9.78
2024-08-30 00:00:00-04:00,194.95,197.94,194.58,197.91,4751000.0,0.0,0.0,1.62,195.65,1.96,3461933.33,0.0,0.0,1.0,8.21
2024-09-03 00:00:00-04:00,197.69,200.44,196.03,197.07,3874700.0,0.0,0.0,-0.42,196.57,1.64,3871766.67,0.0,1.0,1.0,8.97
2024-09-04 00:00:00-04:00,196.56,200.09,196.31,199.84,3142500.0,0.0,0.0,1.41,198.27,1.42,3922733.33,0.0,0.0,1.0,8.585
2024-09-05 00:00:00-04:00,199.81,201.65,196.76,198.36,3229200.0,0.0,0.0,-0.74,198.42,1.39,3415466.67,0.0,1.0,2.0,8.935
2024-09-06 00:00:00-04:00,198.15,199.83,195.17,196.54,3304500.0,0.0,0.0,-0.91,198.25,1.65,3225400.0,0.0,1.0,2.0,8.72
2024-09-09 00:00:00-04:00,197.72,200.76,197.22,199.28,3705000.0,0.0,0.0,1.39,198.06,1.39,3412900.0,0.0,0.0,2.0,8.61
2024-09-10 00:00:00-04:00,199.93,201.53,198.63,201.03,3070600.0,0.0,0.0,0.88,198.95,2.26,3360033.33,0.0,0.0,1.0,8.43
2024-09-11 00:00:00-04:00,203.42,205.73,198.8,205.5,5554300.0,0.0,0.0,2.23,201.94,3.21,4109966.67,0.0,0.0,0.0,7.28
2024-09-12 00:00:00-04:00,205.61,208.21,203.92,207.19,4615300.0,0.0,0.0,0.82,204.57,3.18,4413400.0,0.0,0.0,0.0,8.0
2024-09-13 00:00:00-04:00,208.04,211.57,207.7,210.3,4572300.0,0.0,0.0,1.5,207.66,2.43,4913966.67,0.0,0.0,0.0,8.035
2024-09-16 00:00:00-04:00,211.37,213.35,211.02,212.62,4176100.0,0.0,0.0,1.1,210.04,2.73,4454566.67,0.0,0.0,0.0,8.085
2024-09-17 00:00:00-04:00,212.71,214.27,208.55,209.65,5635200.0,0.0,0.0,-1.4,210.86,1.56,4794533.33,0.0,1.0,1.0,8.52
2024-09-18 00:00:00-04:00,209.65,212.33,209.13,210.45,3482800.0,0.0,0.0,0.38,210.91,1.54,4431366.67,0.0,0.0,1.0,9.04
2024-09-19 00:00:00-04:00,213.45,213.91,205.97,209.42,5279600.0,0.0,0.0,-0.49,209.84,0.54,4799200.0,0.0,1.0,2.0,9.485
2024-09-20 00:00:00-04:00,209.85,213.3,209.27,213.15,9958800.0,0.0,0.0,1.78,211.01,1.93,6240400.0,0.0,0.0,1.0,8.145
2024-09-23 00:00:00-04:00,213.44,216.01,212.73,215.89,4074800.0,0.0,0.0,1.29,212.82,3.25,6437733.33,0.0,0.0,1.0,7.73
2024-09-24 00:00:00-04:00,215.19,216.57,213.6,216.35,3183900.0,0.0,0.0,0.21,215.13,1.73,5739166.67,0.0,0.0,0.0,9.03
2024-09-25 00:00:00-04:00,216.55,217.21,215.56,216.61,2537800.0,0.0,0.0,0.12,216.28,0.36,3265500.0,0.0,0.0,0.0,9.76
2024-09-26 00:00:00-04:00,217.47,219.32,216.73,218.76,2673200.0,0.0,0.0,0.99,217.24,1.32,2798300.0,0.0,0.0,0.0,8.845
2024-09-27 00:00:00-04:00,218.34,219.46,216.16,216.22,3830300.0,0.0,0.0,-1.16,217.2,1.37,3013766.67,0.0,1.0,1.0,8.735
2024-09-30 00:00:00-04:00,216.04,216.69,214.44,216.46,3543400.0,0.0,0.0,0.11,217.15,1.4,3348966.67,0.0,0.0,1.0,9.245
2024-10-01 00:00:00-04:00,216.02,216.48,211.39,214.77,3548400.0,0.0,0.0,-0.78,215.82,0.92,3640700.0,0.0,1.0,2.0,9.15
2024-10-02 00:00:00-04:00,213.75,215.6,211.29,215.14,3343400.0,0.0,0.0,0.17,215.45,0.89,3478400.0,0.0,0.0,1.0,9.47
2024-10-03 00:00:00-04:00,214.91,218.17,214.69,218.06,3788300.0,0.0,0.0,1.36,215.99,1.81,3560033.33,0.0,0.0,1.0,8.415
2024-10-04 00:00:00-04:00,219.07,221.35,218.6,221.28,3553800.0,0.0,0.0,1.47,218.16,3.07,3561833.33,0.0,0.0,0.0,7.73
2024-10-07 00:00:00-04:00,220.67,222.91,220.32,222.37,3458000.0,0.0,0.0,0.5,220.57,2.24,3600033.33,0.0,0.0,0.0,8.629999999999999
2024-10-08 00:00:00-04:00,223.34,224.56,222.29,223.84,3245100.0,0.0,0.0,0.66,222.5,1.29,3418966.67,0.0,0.0,0.0,9.025
2024-10-09 00:00:00-04:00,224.41,230.04,223.72,229.4,5083600.0,0.0,0.0,2.48,225.21,3.71,3928900.0,0.0,0.0,0.0,6.905
2024-10-10 00:00:00-04:00,230.19,230.9,226.96,228.15,3142000.0,0.0,0.0,-0.55,227.13,2.92,3823566.67,0.0,1.0,1.0,8.265
2024-10-11 00:00:00-04:00,228.37,228.56,225.64,228.38,3469200.0,0.0,0.0,0.1,228.65,0.67,3898266.67,0.0,0.0,1.0,9.615
2024-10-14 00:00:00-04:00,228.69,231.18,228.3,230.34,2524400.0,0.0,0.0,0.86,228.96,1.2,3045200.0,0.0,0.0,1.0,8.97
2024-10-15 00:00:00-04:00,231.46,232.41,227.85,228.09,3350600.0,0.0,0.0,-0.98,228.94,1.22,3114733.33,0.0,1.0,1.0,8.9
2024-10-16 00:00:00-04:00,227.26,228.99,226.29,228.79,2846700.0,0.0,0.0,0.3,229.07,1.15,2907233.33,0.0,0.0,1.0,9.275
2024-10-17 00:00:00-04:00,227.15,228.28,225.84,228.01,5040100.0,0.0,0.0,-0.34,228.3,0.43,3745800.0,0.0,1.0,2.0,9.615
2024-10-18 00:00:00-04:00,227.07,227.79,225.36,227.35,4715700.0,0.0,0.0,-0.29,228.05,0.72,4200833.33,0.0,1.0,2.0,9.495
2024-10-21 00:00:00-04:00,226.38,227.56,225.45,226.91,2733300.0,0.0,0.0,-0.19,227.42,0.56,4163033.33,0.0,1.0,3.0,7.625
2024-10-22 00:00:00-04:00,227.14,228.1,225.85,227.4,3180800.0,0.0,0.0,0.22,227.22,0.27,3543266.67,0.0,0.0,2.0,9.755
2024-10-23 00:00:00-04:00,225.59,228.46,225.45,227.89,5791000.0,0.0,0.0,0.22,227.4,0.49,3901700.0,0.0,0.0,1.0,9.645
2024-10-24 00:00:00-04:00,216.19,216.69,211.64,213.83,11193400.0,0.0,0.0,-6.17,223.04,7.98,6721733.33,0.0,1.0,1.0,5.0
2024-10-25 00:00:00-04:00,212.27,214.08,209.91,210.18,8482200.0,0.0,0.0,-1.7,217.3,9.35,8488866.67,0.0,1.0,2.0,6.15
2024-10-28 00:00:00-04:00,211.0,211.73,208.25,208.46,4993300.0,0.0,0.0,-0.82,210.82,2.74,8222966.67,0.0,1.0,3.0,6.22
2024-10-29 00:00:00-04:00,207.56,208.88,205.46,206.03,5258400.0,0.0,0.0,-1.16,208.22,2.09,6244633.33,0.0,1.0,3.0,6.375
2024-10-30 00:00:00-04:00,205.1,206.71,199.99,200.62,6956600.0,0.0,0.0,-2.63,205.04,4.01,5736100.0,0.0,1.0,3.0,4.68
