Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Percent Change,Close_MA_3,Close_STD_3,Volume_MA_3,Volume_Spike,Down_Trend,Consecutive_Drops,Trust Score
2024-07-31 00:00:00-04:00,138.24,140.08,137.22,138.01,7188000.0,0.0,0.0,,,,,0.0,0.0,,10.0
2024-08-01 00:00:00-04:00,137.85,138.94,134.36,136.09,5906800.0,0.0,0.0,-1.39,,,,0.0,1.0,,9.305
2024-08-02 00:00:00-04:00,131.4,132.91,130.44,131.9,8251600.0,0.0,0.0,-3.08,135.33,3.12,7115466.67,0.0,1.0,2.0,6.9
2024-08-05 00:00:00-04:00,126.57,128.62,125.35,126.54,10355000.0,0.0,0.0,-4.07,131.51,4.79,8171133.33,0.0,1.0,3.0,3.6050000000000004
2024-08-06 00:00:00-04:00,129.19,129.68,126.75,126.88,8373900.0,0.0,0.0,0.27,128.44,3.0,8993500.0,0.0,0.0,2.0,8.365
2024-08-07 00:00:00-04:00,127.58,128.95,124.45,124.6,8617700.0,0.0,0.0,-1.8,126.0,1.23,9115533.33,0.0,1.0,2.0,8.485
2024-08-08 00:00:00-04:00,126.67,128.48,126.33,127.62,6243200.0,0.0,0.0,2.43,126.37,1.58,7744933.33,0.0,0.0,1.0,7.995
2024-08-09 00:00:00-04:00,127.07,131.0,127.01,130.69,5597300.0,0.0,0.0,2.4,127.64,3.05,6819400.0,0.0,0.0,1.0,7.275
2024-08-12 00:00:00-04:00,130.88,131.34,129.85,131.21,5600800.0,0.0,0.0,0.39,129.84,1.94,5813766.67,0.0,0.0,0.0,8.835
2024-08-13 00:00:00-04:00,131.59,133.15,131.43,132.87,4324000.0,0.0,0.0,1.27,131.59,1.14,5174033.33,0.0,0.0,0.0,8.795
2024-08-14 00:00:00-04:00,132.65,134.56,132.62,134.2,4044600.0,0.0,0.0,1.0,132.76,1.5,4656466.67,0.0,0.0,0.0,8.75
2024-08-15 00:00:00-04:00,135.51,135.83,134.31,135.51,4698100.0,0.0,0.0,0.98,134.19,1.32,4355566.67,0.0,0.0,0.0,8.85
2024-08-16 00:00:00-04:00,135.37,136.39,134.98,136.05,4893800.0,0.0,0.0,0.39,135.25,0.95,4545500.0,0.0,0.0,0.0,9.33
2024-08-19 00:00:00-04:00,136.11,136.52,135.05,136.49,3641600.0,0.0,0.0,0.33,136.02,0.49,4411166.67,0.0,0.0,0.0,9.59
2024-08-20 00:00:00-04:00,136.39,138.34,136.39,137.73,3738300.0,0.0,0.0,0.91,136.76,0.87,4091233.33,0.0,0.0,0.0,9.11
2024-08-21 00:00:00-04:00,137.36,138.85,137.12,138.75,3776800.0,0.0,0.0,0.74,137.66,1.13,3718900.0,0.0,0.0,0.0,9.065
2024-08-22 00:00:00-04:00,139.24,139.62,136.22,136.65,5162200.0,0.0,0.0,-1.51,137.71,1.05,4225766.67,0.0,1.0,1.0,8.72
2024-08-23 00:00:00-04:00,137.29,138.34,135.84,137.75,4544600.0,0.0,0.0,0.8,137.72,1.05,4494533.33,0.0,0.0,1.0,9.075
2024-08-26 00:00:00-04:00,137.95,137.96,136.76,137.46,2729600.0,0.0,0.0,-0.21,137.29,0.57,4145466.67,0.0,1.0,2.0,9.61
2024-08-27 00:00:00-04:00,136.42,138.06,136.31,137.05,3872200.0,0.0,0.0,-0.3,137.42,0.35,3715466.67,0.0,1.0,2.0,9.675
