Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Percent Change,Close_MA_3,Close_STD_3,Volume_MA_3,Volume_Spike,Down_Trend,Consecutive_Drops,Trust Score
2024-02-06 00:00:00-05:00,69.6,69.72,66.27,68.19,683111000.0,0.0,0.0,,,,,0.0,0.0,,10.0
2024-02-07 00:00:00-05:00,68.29,70.19,67.57,70.07,495575000.0,0.0,0.0,2.75,,,,0.0,0.0,,9.0
2024-02-08 00:00:00-05:00,70.04,70.76,69.42,69.61,414422000.0,0.0,0.0,-0.65,69.29,0.98,531036000.0,0.0,1.0,1.0,10.0
2024-02-09 00:00:00-05:00,70.5,72.15,70.18,72.1,436637000.0,0.0,0.0,3.58,70.59,1.33,448878000.0,0.0,0.0,1.0,9.0
2024-02-12 00:00:00-05:00,72.57,74.58,71.22,72.22,613710000.0,0.0,0.0,0.16,71.31,1.47,488256333.33,0.0,0.0,1.0,10.0
2024-02-13 00:00:00-05:00,70.37,73.42,69.59,72.1,602580000.0,0.0,0.0,-0.17,72.14,0.07,550975666.67,0.0,1.0,1.0,10.0
2024-02-14 00:00:00-05:00,73.17,74.2,71.91,73.87,504917000.0,0.0,0.0,2.46,72.73,0.99,573735666.67,0.0,0.0,1.0,9.0
2024-02-15 00:00:00-05:00,73.84,73.94,72.37,72.63,420122000.0,0.0,0.0,-1.68,72.86,0.91,509206333.33,0.0,1.0,2.0,9.0
2024-02-16 00:00:00-05:00,74.07,74.37,72.47,72.58,495327000.0,0.0,0.0,-0.06,73.02,0.73,473455333.33,0.0,1.0,2.0,10.0
2024-02-20 00:00:00-05:00,71.92,71.92,67.7,69.42,704833000.0,0.0,0.0,-4.35,71.54,1.84,540094000.0,0.0,1.0,3.0,7.0
2024-02-21 00:00:00-05:00,67.98,68.86,66.22,67.44,673755000.0,0.0,0.0,-2.85,69.81,2.59,624638333.33,0.0,1.0,3.0,7.0
2024-02-22 00:00:00-05:00,74.99,78.54,74.19,78.5,865100000.0,0.0,0.0,16.4,71.79,5.9,747896000.0,0.0,0.0,2.0,7.0
2024-02-23 00:00:00-05:00,80.75,82.36,77.54,78.78,829388000.0,0.0,0.0,0.36,74.91,6.47,789414333.33,0.0,0.0,1.0,8.0
2024-02-26 00:00:00-05:00,79.66,80.61,78.47,79.06,503973000.0,0.0,0.0,0.35,78.78,0.28,732820333.33,0.0,0.0,0.0,10.0
2024-02-27 00:00:00-05:00,79.35,79.44,77.13,78.67,391705000.0,0.0,0.0,-0.49,78.83,0.2,575022000.0,0.0,1.0,1.0,10.0
2024-02-28 00:00:00-05:00,77.59,78.9,77.09,77.63,393110000.0,0.0,0.0,-1.32,78.45,0.74,429596000.0,0.0,1.0,2.0,9.0
2024-02-29 00:00:00-05:00,79.06,79.95,78.32,79.08,507289000.0,0.0,0.0,1.87,78.46,0.75,430701333.33,0.0,0.0,2.0,9.0
2024-03-01 00:00:00-05:00,79.96,82.26,79.4,82.24,479135000.0,0.0,0.0,4.0,79.65,2.36,459844666.67,0.0,0.0,1.0,9.0
2024-03-04 00:00:00-05:00,84.09,87.66,83.68,85.2,615616000.0,0.0,0.0,3.6,82.17,3.06,534013333.33,0.0,0.0,0.0,7.0
2024-03-05 00:00:00-05:00,85.24,86.06,83.38,85.93,520639000.0,0.0,0.0,0.86,84.46,1.95,538463333.33,0.0,0.0,0.0,10.0
2024-03-06 00:00:00-05:00,87.99,89.69,87.0,88.66,582520000.0,0.0,0.0,3.18,86.6,1.83,572925000.0,0.0,0.0,0.0,9.0
2024-03-07 00:00:00-05:00,90.12,92.73,89.57,92.63,608119000.0,0.0,0.0,4.47,89.08,3.37,570426000.0,0.0,0.0,0.0,7.0
2024-03-08 00:00:00-05:00,95.1,97.36,86.47,87.49,1142269000.0,0.0,0.0,-5.55,89.6,2.69,777636000.0,0.0,1.0,1.0,9.0
2024-03-11 00:00:00-04:00,86.39,88.76,84.13,85.74,678364000.0,0.0,0.0,-2.0,88.62,3.58,809584000.0,0.0,1.0,2.0,7.0
2024-03-12 00:00:00-04:00,88.01,91.92,86.12,91.88,668075000.0,0.0,0.0,7.16,88.37,3.16,829569333.33,0.0,0.0,2.0,7.0
2024-03-13 00:00:00-04:00,91.02,91.47,88.4,90.85,635713000.0,0.0,0.0,-1.12,89.49,3.29,660717333.33,0.0,1.0,2.0,7.0
2024-03-14 00:00:00-04:00,89.54,90.61,86.57,87.91,602318000.0,0.0,0.0,-3.24,90.21,2.06,635368666.67,0.0,1.0,2.0,9.0
2024-03-15 00:00:00-04:00,86.9,89.51,86.22,87.8,642086000.0,0.0,0.0,-0.12,88.85,1.73,626705666.67,0.0,1.0,3.0,8.0
2024-03-18 00:00:00-04:00,90.35,92.37,87.05,88.42,668976000.0,0.0,0.0,0.7,88.04,0.33,637793333.33,0.0,0.0,2.0,10.0
2024-03-19 00:00:00-04:00,86.67,90.51,84.98,89.36,672171000.0,0.0,0.0,1.07,88.53,0.79,661077666.67,0.0,0.0,1.0,9.0
2024-03-20 00:00:00-04:00,89.76,90.37,88.19,90.34,479063000.0,0.0,0.0,1.09,89.37,0.96,606736666.67,0.0,0.0,0.0,9.0
2024-03-21 00:00:00-04:00,92.26,92.61,90.37,91.4,480372000.0,0.0,0.0,1.18,90.37,1.02,543868666.67,0.0,0.0,0.0,9.0
2024-03-22 00:00:00-04:00,91.1,94.74,90.8,94.25,586719000.0,0.0,0.0,3.12,92.0,2.02,515384666.67,0.0,0.0,0.0,9.0
2024-03-25 00:00:00-04:00,93.9,96.73,93.47,94.96,552136000.0,0.0,0.0,0.76,93.54,1.89,539742333.33,0.0,0.0,0.0,10.0
2024-03-26 00:00:00-04:00,95.81,96.34,92.47,92.52,513648000.0,0.0,0.0,-2.57,93.91,1.25,550834333.33,0.0,1.0,1.0,9.0
2024-03-27 00:00:00-04:00,93.07,93.2,89.09,90.21,586067000.0,0.0,0.0,-2.5,92.57,2.38,550617000.0,0.0,1.0,2.0,9.0
2024-03-28 00:00:00-04:00,89.96,91.26,89.16,90.32,435212000.0,0.0,0.0,0.12,91.02,1.3,511642333.33,0.0,0.0,2.0,10.0
2024-04-01 00:00:00-04:00,90.26,92.19,89.17,90.33,452441000.0,0.0,0.0,0.01,90.29,0.06,491240000.0,0.0,0.0,1.0,10.0
2024-04-02 00:00:00-04:00,88.41,90.06,87.59,89.42,433064000.0,0.0,0.0,-1.01,90.02,0.52,440239000.0,0.0,1.0,1.0,9.0
2024-04-03 00:00:00-04:00,88.45,90.34,88.36,88.93,370067000.0,0.0,0.0,-0.55,89.56,0.71,418524000.0,0.0,1.0,2.0,10.0
2024-04-04 00:00:00-04:00,90.37,90.6,85.85,85.87,434965000.0,0.0,0.0,-3.44,88.07,1.92,412698666.67,0.0,1.0,3.0,7.0
2024-04-05 00:00:00-04:00,86.83,88.45,85.89,87.97,399678000.0,0.0,0.0,2.45,87.59,1.56,401570000.0,0.0,0.0,2.0,9.0
2024-04-08 00:00:00-04:00,88.66,88.79,86.7,87.1,283220000.0,0.0,0.0,-0.99,86.98,1.06,372621000.0,0.0,1.0,2.0,10.0
2024-04-09 00:00:00-04:00,87.41,87.6,82.99,85.32,501700000.0,0.0,0.0,-2.04,86.8,1.35,394866000.0,0.0,1.0,2.0,9.0
2024-04-10 00:00:00-04:00,83.89,87.37,83.68,87.0,431929000.0,0.0,0.0,1.97,86.47,1.0,405616333.33,0.0,0.0,2.0,9.0
2024-04-11 00:00:00-04:00,87.39,90.7,86.89,90.58,431637000.0,0.0,0.0,4.11,87.63,2.69,455088666.67,0.0,0.0,1.0,9.0
2024-04-12 00:00:00-04:00,89.66,90.14,87.5,88.15,426805000.0,0.0,0.0,-2.68,88.58,1.83,430123666.67,0.0,1.0,1.0,9.0
