Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Percent Change,Close_MA_3,Close_STD_3,Volume_MA_3,Volume_Spike,Down_Trend,Consecutive_Drops,Trust Score
2024-02-13 14:30:00-05:00,183.01,183.31,182.84,183.03,311067.0,0.0,0.0,0.0,183.37,0.59,271164.67,0.0,0.0,1.0,10.0
2024-02-13 15:30:00-05:00,183.04,183.82,182.88,183.72,650393.0,0.0,0.0,0.38,183.26,0.4,401776.0,0.0,0.0,1.0,10.0
2024-02-14 09:30:00-05:00,185.0,185.0,183.29,183.66,438116.0,0.0,0.0,-0.03,183.47,0.38,466525.33,0.0,1.0,1.0,10.0
2024-02-14 10:30:00-05:00,183.66,183.97,182.84,183.21,363410.0,0.0,0.0,-0.25,183.53,0.28,483973.0,0.0,1.0,2.0,10.0
2024-02-14 11:30:00-05:00,183.22,183.27,182.26,182.86,368297.0,0.0,0.0,-0.19,183.24,0.4,389941.0,0.0,1.0,3.0,8.0
2024-02-14 12:30:00-05:00,182.88,183.41,182.88,183.1,239916.0,0.0,0.0,0.13,183.06,0.18,323874.33,0.0,0.0,2.0,10.0
2024-02-14 13:30:00-05:00,183.1,183.51,182.7,183.0,269995.0,0.0,0.0,-0.05,182.99,0.12,292736.0,0.0,1.0,2.0,10.0
2024-02-14 14:30:00-05:00,183.0,183.26,182.5,183.13,317373.0,0.0,0.0,0.07,183.08,0.07,275761.33,0.0,0.0,1.0,10.0
2024-02-14 15:30:00-05:00,183.15,183.75,183.12,183.52,515664.0,0.0,0.0,0.21,183.22,0.27,367677.33,0.0,0.0,1.0,10.0
2024-02-15 09:30:00-05:00,183.62,185.89,183.62,185.51,630081.0,0.0,0.0,1.08,184.05,1.27,487706.0,0.0,0.0,0.0,9.0
2024-02-15 10:30:00-05:00,185.52,185.95,184.37,184.67,498851.0,0.0,0.0,-0.45,184.57,1.0,548198.67,0.0,1.0,1.0,10.0
2024-02-15 11:30:00-05:00,184.67,185.47,184.53,185.31,360842.0,0.0,0.0,0.35,185.16,0.44,496591.33,0.0,0.0,1.0,10.0
2024-02-15 12:30:00-05:00,185.33,185.97,185.23,185.79,365306.0,0.0,0.0,0.26,185.26,0.56,408333.0,0.0,0.0,1.0,10.0
2024-02-15 13:30:00-05:00,185.8,185.89,185.07,185.72,364468.0,0.0,0.0,-0.04,185.61,0.26,363538.67,0.0,1.0,1.0,10.0
2024-02-15 14:30:00-05:00,185.77,186.37,185.7,186.33,354188.0,0.0,0.0,0.33,185.95,0.33,361320.67,0.0,0.0,1.0,10.0
2024-02-15 15:30:00-05:00,186.33,186.98,186.22,186.85,979318.0,0.0,0.0,0.28,186.3,0.56,565991.33,0.0,0.0,1.0,10.0
2024-02-16 09:30:00-05:00,186.63,187.82,185.95,187.8,607660.0,0.0,0.0,0.51,186.99,0.75,647055.33,0.0,0.0,0.0,10.0
2024-02-16 10:30:00-05:00,187.79,188.16,187.31,187.78,514181.0,0.0,0.0,-0.01,187.48,0.55,700386.33,0.0,1.0,1.0,10.0
2024-02-16 11:30:00-05:00,187.79,188.57,187.78,188.55,338206.0,0.0,0.0,0.41,188.04,0.44,486682.33,0.0,0.0,1.0,10.0
2024-02-16 12:30:00-05:00,188.57,188.95,187.53,187.69,406919.0,0.0,0.0,-0.46,188.01,0.47,419768.67,0.0,1.0,2.0,10.0
2024-02-16 13:30:00-05:00,187.68,188.13,187.58,187.63,290464.0,0.0,0.0,-0.03,187.96,0.51,345196.33,0.0,1.0,2.0,10.0
2024-02-16 14:30:00-05:00,187.62,187.8,187.06,187.78,413480.0,0.0,0.0,0.08,187.7,0.08,370287.67,0.0,0.0,2.0,10.0
2024-02-16 15:30:00-05:00,187.79,187.84,187.22,187.67,685359.0,0.0,0.0,-0.06,187.69,0.08,463101.0,0.0,1.0,2.0,10.0
2024-02-20 09:30:00-05:00,188.11,188.77,185.45,185.6,968252.0,0.0,0.0,-1.1,187.02,1.23,689030.33,0.0,1.0,2.0,9.0
2024-02-20 10:30:00-05:00,185.58,185.84,185.02,185.21,381704.0,0.0,0.0,-0.21,186.16,1.32,678438.33,0.0,1.0,3.0,8.0
2024-02-20 11:30:00-05:00,185.2,185.39,184.05,184.1,390184.0,0.0,0.0,-0.6,184.97,0.78,580046.67,0.0,1.0,3.0,8.0
2024-02-20 12:30:00-05:00,184.16,184.6,183.86,184.1,289274.0,0.0,0.0,-0.01,184.47,0.64,353720.67,0.0,1.0,3.0,8.0
2024-02-20 13:30:00-05:00,184.06,184.31,183.68,183.96,299865.0,0.0,0.0,-0.07,184.05,0.08,326441.0,0.0,1.0,3.0,8.0
2024-02-20 14:30:00-05:00,183.98,184.11,183.5,183.89,340010.0,0.0,0.0,-0.04,183.98,0.1,309716.33,0.0,1.0,3.0,8.0
2024-02-20 15:30:00-05:00,183.9,183.9,183.06,183.46,735929.0,0.0,0.0,-0.23,183.77,0.27,458601.33,0.0,1.0,3.0,8.0
2024-02-21 09:30:00-05:00,182.56,183.03,181.06,181.35,608666.0,0.0,0.0,-1.15,182.9,1.36,561535.0,0.0,1.0,3.0,7.0
2024-02-21 10:30:00-05:00,181.35,181.88,181.1,181.4,381249.0,0.0,0.0,0.03,182.07,1.2,575281.33,0.0,0.0,2.0,10.0
2024-02-21 11:30:00-05:00,181.41,181.43,180.93,181.03,552666.0,0.0,0.0,-0.2,181.26,0.2,514193.67,0.0,1.0,2.0,10.0
2024-02-21 12:30:00-05:00,181.04,181.15,180.55,180.99,332779.0,0.0,0.0,-0.02,181.14,0.23,422231.33,0.0,1.0,2.0,10.0
2024-02-21 13:30:00-05:00,180.99,181.09,179.51,179.73,624088.0,0.0,0.0,-0.7,180.58,0.74,503177.67,0.0,1.0,3.0,8.0
2024-02-21 14:30:00-05:00,179.7,179.74,178.75,178.9,644993.0,0.0,0.0,-0.46,179.87,1.05,533953.33,0.0,1.0,3.0,8.0
2024-02-21 15:30:00-05:00,178.92,179.79,178.92,179.75,846832.0,0.0,0.0,0.48,179.46,0.49,705304.33,0.0,0.0,2.0,10.0
2024-02-22 09:30:00-05:00,182.45,184.03,182.21,182.32,1159790.0,0.0,0.0,1.43,180.32,1.78,883871.67,0.0,0.0,1.0,9.0
2024-02-22 10:30:00-05:00,182.3,183.01,181.93,182.72,480938.0,0.0,0.0,0.22,181.6,1.61,829186.67,0.0,0.0,0.0,10.0
2024-02-22 11:30:00-05:00,182.74,183.1,181.95,183.05,499540.0,0.0,0.0,0.18,182.7,0.37,713422.67,0.0,0.0,0.0,10.0
2024-02-22 12:30:00-05:00,183.07,183.92,183.02,183.87,312798.0,0.0,0.0,0.44,183.21,0.59,431092.0,0.0,0.0,0.0,10.0
2024-02-22 13:30:00-05:00,183.88,184.18,183.69,183.99,382383.0,0.0,0.0,0.07,183.64,0.51,398240.33,0.0,0.0,0.0,10.0
2024-02-22 14:30:00-05:00,184.0,184.35,183.74,184.23,533074.0,0.0,0.0,0.13,184.03,0.18,409418.33,0.0,0.0,0.0,10.0
2024-02-22 15:30:00-05:00,184.25,184.55,184.09,184.24,682050.0,0.0,0.0,0.01,184.15,0.14,532502.33,0.0,0.0,0.0,10.0
2024-02-23 09:30:00-05:00,184.9,186.46,184.57,186.05,652711.0,0.0,0.0,0.98,184.84,1.05,622611.67,0.0,0.0,0.0,10.0
2024-02-23 10:30:00-05:00,186.09,186.35,185.32,185.68,511598.0,0.0,0.0,-0.2,185.32,0.96,615453.0,0.0,1.0,1.0,10.0
2024-02-23 11:30:00-05:00,185.71,186.26,185.44,185.87,251257.0,0.0,0.0,0.1,185.87,0.18,471855.33,0.0,0.0,1.0,10.0
2024-02-23 12:30:00-05:00,185.83,186.18,185.7,185.94,212314.0,0.0,0.0,0.04,185.83,0.13,325056.33,0.0,0.0,1.0,10.0
2024-02-23 13:30:00-05:00,185.9,186.19,185.72,185.92,260198.0,0.0,0.0,-0.01,185.91,0.04,241256.33,0.0,1.0,1.0,10.0
2024-02-23 14:30:00-05:00,185.93,186.33,185.88,186.25,348610.0,0.0,0.0,0.18,186.04,0.19,273707.33,0.0,0.0,1.0,10.0
2024-02-23 15:30:00-05:00,186.24,186.37,185.68,185.72,572508.0,0.0,0.0,-0.28,185.96,0.27,393772.0,0.0,1.0,2.0,10.0
2024-02-26 09:30:00-05:00,186.0,186.1,184.32,184.43,472018.0,0.0,0.0,-0.69,185.47,0.93,464378.67,0.0,1.0,2.0,10.0
2024-02-26 10:30:00-05:00,184.4,185.11,184.4,184.66,311948.0,0.0,0.0,0.12,184.94,0.69,452158.0,0.0,0.0,2.0,10.0
2024-02-26 11:30:00-05:00,184.7,185.3,184.63,185.13,331544.0,0.0,0.0,0.26,184.74,0.36,371836.67,0.0,0.0,1.0,10.0
2024-02-26 12:30:00-05:00,185.11,185.42,185.03,185.35,274369.0,0.0,0.0,0.12,185.05,0.35,305953.67,0.0,0.0,0.0,10.0
2024-02-26 13:30:00-05:00,185.35,185.86,185.2,185.76,341832.0,0.0,0.0,0.22,185.42,0.32,315915.0,0.0,0.0,0.0,10.0
2024-02-26 14:30:00-05:00,185.75,185.79,185.07,185.2,300300.0,0.0,0.0,-0.3,185.44,0.29,305500.33,0.0,1.0,1.0,10.0
2024-02-26 15:30:00-05:00,185.24,185.26,184.06,184.1,679206.0,0.0,0.0,-0.59,185.02,0.85,440446.0,0.0,1.0,2.0,10.0
2024-02-27 09:30:00-05:00,184.48,184.55,183.45,183.57,442656.0,0.0,0.0,-0.29,184.29,0.83,474054.0,0.0,1.0,3.0,8.0
2024-02-27 10:30:00-05:00,183.56,183.77,183.21,183.27,343998.0,0.0,0.0,-0.16,183.65,0.42,488620.0,0.0,1.0,3.0,8.0
2024-02-27 11:30:00-05:00,183.27,183.4,182.68,182.76,270097.0,0.0,0.0,-0.28,183.2,0.41,352250.33,0.0,1.0,3.0,8.0
2024-02-27 12:30:00-05:00,182.72,183.41,182.72,183.21,251707.0,0.0,0.0,0.25,183.08,0.28,288600.67,0.0,0.0,2.0,10.0
2024-02-27 13:30:00-05:00,183.22,183.36,182.62,182.62,340633.0,0.0,0.0,-0.32,182.86,0.31,287479.0,0.0,1.0,2.0,10.0
2024-02-27 14:30:00-05:00,182.63,183.53,182.63,183.51,311467.0,0.0,0.0,0.49,183.11,0.45,301269.0,0.0,0.0,1.0,10.0
2024-02-27 15:30:00-05:00,183.53,185.13,183.45,184.86,1021498.0,0.0,0.0,0.74,183.66,1.13,557866.0,0.0,0.0,1.0,10.0
2024-02-28 09:30:00-05:00,184.63,185.21,183.55,183.97,404094.0,0.0,0.0,-0.48,184.11,0.69,579019.67,0.0,1.0,1.0,10.0
2024-02-28 10:30:00-05:00,183.95,184.16,183.68,184.08,437321.0,0.0,0.0,0.06,184.3,0.49,620971.0,0.0,0.0,1.0,10.0
2024-02-28 11:30:00-05:00,184.06,184.37,183.75,184.29,410439.0,0.0,0.0,0.11,184.11,0.16,417284.67,0.0,0.0,1.0,10.0
2024-02-28 12:30:00-05:00,184.3,184.9,184.11,184.43,256203.0,0.0,0.0,0.08,184.27,0.18,367987.67,0.0,0.0,0.0,10.0
2024-02-28 13:30:00-05:00,184.45,184.94,184.42,184.91,279905.0,0.0,0.0,0.26,184.54,0.33,315515.67,0.0,0.0,0.0,10.0
2024-02-28 14:30:00-05:00,184.88,185.13,184.59,184.85,356695.0,0.0,0.0,-0.03,184.73,0.26,297601.0,0.0,1.0,1.0,10.0
2024-02-28 15:30:00-05:00,184.83,185.37,184.63,185.32,512025.0,0.0,0.0,0.25,185.03,0.26,382875.0,0.0,0.0,1.0,10.0
2024-02-29 09:30:00-05:00,186.15,186.85,185.49,186.62,524344.0,0.0,0.0,0.7,185.6,0.92,464354.67,0.0,0.0,1.0,10.0
2024-02-29 10:30:00-05:00,186.65,186.76,185.64,185.7,311622.0,0.0,0.0,-0.5,185.88,0.67,449330.33,0.0,1.0,1.0,10.0
2024-02-29 11:30:00-05:00,185.7,185.87,184.8,184.82,327300.0,0.0,0.0,-0.47,185.72,0.9,387755.33,0.0,1.0,2.0,10.0
2024-02-29 12:30:00-05:00,184.82,185.39,184.69,184.72,284405.0,0.0,0.0,-0.05,185.08,0.54,307775.67,0.0,1.0,3.0,8.0
2024-02-29 13:30:00-05:00,184.73,185.25,184.7,185.01,313736.0,0.0,0.0,0.15,184.85,0.14,308480.33,0.0,0.0,2.0,10.0
2024-02-29 14:30:00-05:00,185.01,185.28,184.76,185.2,340813.0,0.0,0.0,0.11,184.98,0.24,312984.67,0.0,0.0,1.0,10.0
2024-02-29 15:30:00-05:00,185.21,185.36,184.76,184.88,754408.0,0.0,0.0,-0.18,185.03,0.16,469652.33,0.0,1.0,1.0,10.0
2024-03-01 09:30:00-05:00,185.49,186.96,185.18,186.82,581029.0,0.0,0.0,1.05,185.63,1.04,558750.0,0.0,0.0,1.0,9.0
2024-03-01 10:30:00-05:00,186.79,187.2,186.34,186.86,464204.0,0.0,0.0,0.02,186.19,1.13,599880.33,0.0,0.0,1.0,10.0
2024-03-01 11:30:00-05:00,186.87,187.46,186.71,187.38,450711.0,0.0,0.0,0.28,187.02,0.31,498648.0,0.0,0.0,0.0,10.0
2024-03-01 12:30:00-05:00,187.38,187.44,186.98,187.22,348924.0,0.0,0.0,-0.09,187.15,0.27,421279.67,0.0,1.0,1.0,10.0
2024-03-01 13:30:00-05:00,187.22,187.58,186.97,187.46,342240.0,0.0,0.0,0.13,187.35,0.12,380625.0,0.0,0.0,1.0,10.0
2024-03-01 14:30:00-05:00,187.49,187.69,187.3,187.62,371685.0,0.0,0.0,0.09,187.43,0.2,354283.0,0.0,0.0,1.0,10.0
2024-03-01 15:30:00-05:00,187.62,188.38,187.62,188.19,842338.0,0.0,0.0,0.3,187.75,0.39,518754.33,0.0,0.0,0.0,10.0
2024-03-04 09:30:00-05:00,187.76,192.41,187.6,192.36,1732408.0,0.0,0.0,2.22,189.39,2.59,982143.67,0.0,0.0,0.0,9.0
2024-03-04 10:30:00-05:00,192.36,193.07,191.38,192.88,1358003.0,0.0,0.0,0.27,191.14,2.57,1310916.33,0.0,0.0,0.0,10.0
2024-03-04 11:30:00-05:00,192.88,193.66,192.58,193.44,909008.0,0.0,0.0,0.29,192.89,0.54,1333139.67,0.0,0.0,0.0,10.0
2024-03-04 12:30:00-05:00,193.45,193.49,192.58,192.71,509755.0,0.0,0.0,-0.38,193.01,0.38,925588.67,0.0,1.0,1.0,10.0
2024-03-04 13:30:00-05:00,192.69,193.21,192.34,192.85,535565.0,0.0,0.0,0.08,193.0,0.39,651442.67,0.0,0.0,1.0,10.0
2024-03-04 14:30:00-05:00,192.85,193.9,192.71,193.18,761983.0,0.0,0.0,0.17,192.91,0.24,602434.33,0.0,0.0,1.0,10.0
2024-03-04 15:30:00-05:00,193.18,193.47,192.78,193.09,1186708.0,0.0,0.0,-0.05,193.04,0.17,828085.33,0.0,1.0,1.0,10.0
2024-03-05 09:30:00-05:00,192.0,192.5,190.57,192.12,886674.0,0.0,0.0,-0.5,192.79,0.59,945121.67,0.0,1.0,2.0,10.0
2024-03-05 10:30:00-05:00,192.1,193.6,191.98,193.55,846215.0,0.0,0.0,0.75,192.92,0.73,973199.0,0.0,0.0,2.0,10.0
2024-03-05 11:30:00-05:00,193.57,193.94,192.22,193.86,704634.0,0.0,0.0,0.16,193.18,0.93,812507.67,0.0,0.0,1.0,10.0
2024-03-05 12:30:00-05:00,193.84,193.84,192.91,193.52,388425.0,0.0,0.0,-0.17,193.64,0.19,646424.67,0.0,1.0,1.0,10.0
2024-03-05 13:30:00-05:00,193.52,193.64,192.16,192.9,459395.0,0.0,0.0,-0.32,193.43,0.49,517484.67,0.0,1.0,2.0,10.0
2024-03-05 14:30:00-05:00,192.89,192.96,191.7,191.81,556130.0,0.0,0.0,-0.57,192.74,0.87,467983.33,0.0,1.0,3.0,8.0
2024-03-05 15:30:00-05:00,191.82,192.17,191.52,191.96,702294.0,0.0,0.0,0.08,192.22,0.59,572606.33,0.0,0.0,2.0,10.0
2024-03-06 09:30:00-05:00,193.5,195.17,192.96,195.13,1101748.0,0.0,0.0,1.65,192.97,1.88,786724.0,0.0,0.0,1.0,9.0
2024-03-06 10:30:00-05:00,195.11,196.83,194.93,196.76,1411617.0,0.0,0.0,0.84,194.62,2.44,1071886.33,0.0,0.0,0.0,10.0
2024-03-06 11:30:00-05:00,196.77,197.95,196.72,197.43,1039298.0,0.0,0.0,0.34,196.44,1.18,1184221.0,0.0,0.0,0.0,10.0
2024-03-06 12:30:00-05:00,197.39,198.08,197.36,198.01,516420.0,0.0,0.0,0.29,197.4,0.63,989111.67,0.0,0.0,0.0,10.0
2024-03-06 13:30:00-05:00,198.0,198.13,195.66,196.12,723955.0,0.0,0.0,-0.95,197.19,0.97,759891.0,0.0,1.0,1.0,10.0
2024-03-06 14:30:00-05:00,196.19,196.21,195.2,195.69,512944.0,0.0,0.0,-0.22,196.61,1.23,584439.67,0.0,1.0,2.0,10.0
2024-03-06 15:30:00-05:00,195.71,196.72,195.71,196.14,776978.0,0.0,0.0,0.23,195.98,0.25,671292.33,0.0,0.0,2.0,10.0
2024-03-07 09:30:00-05:00,197.58,198.73,196.43,196.55,903707.0,0.0,0.0,0.21,196.13,0.43,731209.67,0.0,0.0,1.0,10.0
2024-03-07 10:30:00-05:00,196.58,197.12,196.14,196.22,445645.0,0.0,0.0,-0.17,196.3,0.22,708776.67,0.0,1.0,1.0,10.0
2024-03-07 11:30:00-05:00,196.24,196.97,196.16,196.72,422332.0,0.0,0.0,0.25,196.5,0.25,590561.33,0.0,0.0,1.0,10.0
2024-03-07 12:30:00-05:00,196.73,197.76,196.62,197.43,462198.0,0.0,0.0,0.36,196.79,0.61,443391.67,0.0,0.0,1.0,10.0
2024-03-07 13:30:00-05:00,197.44,198.15,197.37,197.54,498542.0,0.0,0.0,0.06,197.23,0.45,461024.0,0.0,0.0,0.0,10.0
2024-03-07 14:30:00-05:00,197.51,197.73,196.6,196.68,512032.0,0.0,0.0,-0.44,197.22,0.47,490924.0,0.0,1.0,1.0,10.0
2024-03-07 15:30:00-05:00,196.69,197.18,196.49,196.51,655713.0,0.0,0.0,-0.09,196.91,0.55,555429.0,0.0,1.0,2.0,10.0
2024-03-08 09:30:00-05:00,196.06,197.36,195.62,196.94,499609.0,0.0,0.0,0.22,196.71,0.22,555784.67,0.0,0.0,2.0,10.0
2024-03-08 10:30:00-05:00,196.96,197.77,196.39,196.5,498929.0,0.0,0.0,-0.22,196.65,0.25,551417.0,0.0,1.0,2.0,10.0
2024-03-08 11:30:00-05:00,196.46,196.79,195.34,195.7,567215.0,0.0,0.0,-0.41,196.38,0.63,521917.67,0.0,1.0,2.0,10.0
2024-03-08 12:30:00-05:00,195.7,196.01,194.96,195.05,355214.0,0.0,0.0,-0.33,195.75,0.73,473786.0,0.0,1.0,3.0,8.0
2024-03-08 13:30:00-05:00,195.01,195.89,194.38,195.76,342870.0,0.0,0.0,0.36,195.5,0.39,421766.33,0.0,0.0,2.0,10.0
2024-03-08 14:30:00-05:00,195.8,196.34,195.51,195.6,391148.0,0.0,0.0,-0.08,195.47,0.37,363077.33,0.0,1.0,2.0,10.0
2024-03-08 15:30:00-05:00,195.57,196.19,195.54,195.94,568637.0,0.0,0.0,0.17,195.77,0.17,434218.33,0.0,0.0,1.0,10.0
2024-03-11 09:30:00-04:00,195.09,195.38,192.2,192.56,877319.0,0.0,0.0,-1.73,194.7,1.86,612368.0,0.0,1.0,2.0,9.0
2024-03-11 10:30:00-04:00,192.59,192.91,190.88,191.09,638228.0,0.0,0.0,-0.76,193.2,2.49,694728.0,0.0,1.0,2.0,10.0
2024-03-11 11:30:00-04:00,191.1,192.91,190.96,192.78,492641.0,0.0,0.0,0.88,192.14,0.92,669396.0,0.0,0.0,2.0,10.0
2024-03-11 12:30:00-04:00,192.77,192.87,191.79,192.26,358949.0,0.0,0.0,-0.27,192.04,0.86,496606.0,0.0,1.0,2.0,10.0
2024-03-11 13:30:00-04:00,192.26,192.33,191.83,191.93,350134.0,0.0,0.0,-0.17,192.32,0.43,400574.67,0.0,1.0,2.0,10.0
2024-03-11 14:30:00-04:00,191.95,191.96,190.98,191.32,507468.0,0.0,0.0,-0.32,191.84,0.47,405517.0,0.0,1.0,3.0,8.0
2024-03-11 15:30:00-04:00,191.32,191.97,191.2,191.73,857803.0,0.0,0.0,0.21,191.66,0.31,571801.67,0.0,0.0,2.0,10.0
2024-03-12 09:30:00-04:00,192.46,196.68,192.15,196.5,907964.0,0.0,0.0,2.49,193.18,2.88,757745.0,0.0,0.0,1.0,9.0
2024-03-12 10:30:00-04:00,196.52,199.18,196.49,198.23,1392245.0,0.0,0.0,0.88,195.49,3.37,1052670.67,0.0,0.0,0.0,8.0
2024-03-12 11:30:00-04:00,198.17,198.87,197.78,197.92,570701.0,0.0,0.0,-0.16,197.55,0.92,956970.0,0.0,1.0,1.0,10.0
2024-03-12 12:30:00-04:00,197.98,198.0,196.01,196.12,478048.0,0.0,0.0,-0.91,197.42,1.14,813664.67,0.0,1.0,2.0,10.0
2024-03-12 13:30:00-04:00,196.1,197.51,196.01,197.32,331116.0,0.0,0.0,0.61,197.12,0.92,459955.0,0.0,0.0,2.0,10.0
