Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Percent Change,Close_MA_3,Close_STD_3,Volume_MA_3,Volume_Spike,Down_Trend,Consecutive_Drops,Trust Score
2024-07-31 00:00:00-04:00,174.08,175.07,170.9,172.32,15650200.0,0.0,0.0,,,,,0.0,0.0,,10.0
2024-08-01 00:00:00-04:00,171.16,174.84,169.7,171.63,17177800.0,0.0,0.0,-0.4,,,,0.0,1.0,,9.8
2024-08-02 00:00:00-04:00,167.39,169.4,165.6,167.6,18907800.0,0.0,0.0,-2.35,170.51,2.55,17245266.67,0.0,1.0,2.0,7.55
2024-08-05 00:00:00-04:00,156.62,165.15,155.85,159.87,34907800.0,0.0,0.0,-4.61,166.36,5.97,23664466.67,0.0,1.0,3.0,3.0150000000000006
2024-08-06 00:00:00-04:00,160.18,161.57,157.37,159.77,36146500.0,0.0,0.0,-0.06,162.41,4.49,29987366.67,0.0,1.0,3.0,5.725
2024-08-07 00:00:00-04:00,162.46,164.0,159.47,159.98,19334200.0,0.0,0.0,0.13,159.88,0.1,30129500.0,0.0,0.0,2.0,9.885
2024-08-08 00:00:00-04:00,161.57,164.71,161.26,163.06,15733600.0,0.0,0.0,1.92,160.94,1.84,23738100.0,0.0,0.0,1.0,8.120000000000001
2024-08-09 00:00:00-04:00,160.87,164.73,160.16,164.6,13549200.0,0.0,0.0,0.95,162.55,2.35,16205666.67,0.0,0.0,0.0,8.35
2024-08-12 00:00:00-04:00,165.2,165.9,162.77,163.17,12435000.0,0.0,0.0,-0.87,163.61,0.86,13905933.33,0.0,1.0,1.0,9.135
2024-08-13 00:00:00-04:00,164.4,165.74,163.98,165.14,12717600.0,0.0,0.0,1.21,164.3,1.02,12900600.0,0.0,0.0,1.0,8.885
2024-08-14 00:00:00-04:00,163.43,164.17,158.77,161.26,22515900.0,0.0,0.0,-2.35,163.19,1.94,15889500.0,0.0,1.0,2.0,7.855
2024-08-15 00:00:00-04:00,161.43,162.74,160.72,162.39,18392500.0,0.0,0.0,0.7,162.93,2.0,17875333.33,0.0,0.0,1.0,8.65
2024-08-16 00:00:00-04:00,162.63,166.15,162.3,163.95,16853100.0,0.0,0.0,0.96,162.53,1.35,19253833.33,0.0,0.0,1.0,8.845
2024-08-19 00:00:00-04:00,166.2,167.67,165.3,167.6,13100800.0,0.0,0.0,2.22,164.65,2.67,16115466.67,0.0,0.0,0.0,7.555
